,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,repay_fail
25565,1038642,1268551,7000,7000,7000,36 months,11.71,231.54,< 1 year,RENT,57000,Source Verified,Nov-11,Fully Paid,debt_consolidation,972xx,OR,4.88,0,Apr-06,0,NA,6,0,7195,73.40%,10,8192.809136,8192.81,7000,1192.81,Jan-14,2648.22,NA,Jan-16,0
25566,1051404,1282887,3500,3500,3500,36 months,10.65,114.01,10+ years,MORTGAGE,57700,Not Verified,Dec-11,Fully Paid,small_business,891xx,NV,12.4,0,Dec-93,1,NA,14,0,2104,5.20%,30,3776.707049,3776.71,3500,276.71,Oct-12,2752.67,NA,Jun-16,0
25567,663412,848304,25000,25000,24875,36 months,19.74,925.79,3 years,MORTGAGE,75000,Verified,Feb-11,Fully Paid,debt_consolidation,300xx,GA,19.73,1,Jul-98,0,21,8,0,18443,82.10%,20,33328.49338,33161.85,25000,8328.49,Feb-14,974.55,NA,Jun-16,0
25568,504078,648925,16000,16000,15950,36 months,16.45,566.04,6 years,MORTGAGE,1.00E+05,Source Verified,Apr-10,Fully Paid,debt_consolidation,452xx,OH,11.12,0,Nov-94,2,36,19,0,33153,48.90%,53,20378.74152,20315.06,16000,4378.74,May-13,609.88,NA,Jun-16,0
25569,443826,540408,2100,2100,2100,36 months,11.48,69.24,< 1 year,RENT,45000,Source Verified,Sep-09,Fully Paid,other,761xx,TX,18.24,0,Sep-04,2,NA,4,0,6554,55.10%,16,2478.820658,2478.82,2100,378.82,Apr-12,475.52,NA,Dec-14,0
25570,517245,668478,8650,8650,8600,60 months,13.11,197.31,2 years,RENT,46500,Verified,May-10,Fully Paid,other,113xx,NY,0.44,0,Feb-07,0,NA,6,0,367,36.70%,6,8745.71,8695.16,8650,95.71,Jul-10,8746.58,NA,Jan-14,0
25571,351023,353435,7500,7500,0.003084491,36 months,9.45,240.08,< 1 year,RENT,45000,Not Verified,Jul-08,Charged Off,educational,917xx,CA,1.57,0,Oct-87,2,NA,8,1,2258,10.70%,19,3161.02,0,2468.12,692.9,Sep-09,40.26,NA,Jun-16,1
25572,622786,798162,12000,12000,11975,36 months,9.62,385.07,10+ years,RENT,45000,Not Verified,Dec-10,Fully Paid,debt_consolidation,750xx,TX,15.87,0,Oct-93,2,39,15,0,4107,6.40%,32,13863.02084,13834.14,12000,1863.02,Dec-13,411.42,NA,Jun-16,0
25573,759469,959713,14400,14400,14400,36 months,7.49,447.87,10+ years,RENT,57000,Source Verified,Jul-11,Fully Paid,debt_consolidation,913xx,CA,18.69,0,Jan-88,0,NA,8,0,9056,77.20%,14,14542.91235,14542.91,14400,142.91,Feb-12,311.43,NA,Feb-12,0
25574,398306,439856,7000,7000,6614.5,36 months,9.63,224.66,10+ years,RENT,48000,Not Verified,Apr-09,Fully Paid,house,721xx,AR,10.35,0,Mar-94,1,52,4,0,2108,10.90%,19,7411.111716,6909.68,7000,411.12,Jan-10,5840.48,NA,Apr-10,0
25575,782293,985270,9000,9000,8950,36 months,7.49,279.92,5 years,MORTGAGE,96000,Source Verified,Jun-11,Fully Paid,home_improvement,114xx,NY,10.35,0,Oct-00,0,NA,9,0,13543,32.10%,20,10076.90404,10020.92,9000,1076.9,Jul-14,313.22,NA,Jul-14,0
25576,581252,747131,3500,3500,3500,36 months,11.49,115.4,10+ years,MORTGAGE,110000,Verified,Sep-10,Fully Paid,home_improvement,492xx,MI,14.43,0,Dec-94,2,37,12,0,34944,81.60%,61,4151.346907,4151.35,3500,651.35,Aug-13,351.31,NA,Jan-14,0
25577,457351,568481,18500,18500,18400,36 months,12.18,616.05,2 years,MORTGAGE,108000,Not Verified,Nov-09,Fully Paid,debt_consolidation,606xx,IL,2.38,0,Aug-03,1,36,9,0,120,0.80%,14,22040.81063,21921.67,18499.99,3540.82,Oct-12,614.93,NA,Jun-16,0
25578,744231,942686,7200,7200,7200,36 months,6.99,222.29,3 years,RENT,34200,Not Verified,May-11,Fully Paid,car,328xx,FL,2.42,0,May-91,0,NA,4,0,3622,16.60%,6,8002.127766,8002.13,7200,802.13,May-14,233.45,NA,May-14,0
25579,267537,267530,20000,20000,5379.18,36 months,10.71,652.04,6 years,RENT,84000,Not Verified,Mar-08,Does not meet the credit policy. Status:Fully Paid,house,116xx,NY,0.21,0,Aug-03,11,0,5,0,39,0.30%,6,23473.10213,6044.48,19999.99,3473.11,Mar-11,661.92,Apr-11,Sep-13,0
25580,666407,852002,10800,10800,10550,36 months,10.74,352.25,10+ years,RENT,68000,Verified,Feb-11,Fully Paid,wedding,301xx,GA,1.8,0,Oct-98,4,NA,3,0,3946,23.60%,4,12680.99417,12387.45,10800,1880.99,Mar-14,376.55,NA,Mar-14,0
25581,645340,825766,16500,16500,16475,60 months,9.99,350.5,5 years,OWN,36000,Source Verified,Jan-11,Fully Paid,debt_consolidation,853xx,AZ,20.5,0,Dec-95,1,NA,9,0,11566,51.60%,13,21029.60579,20997.74,16499.99,4529.62,Jan-16,350.11,NA,Jan-16,0
25582,707142,899458,30000,30000,25955.74229,60 months,16.4,735.94,10+ years,RENT,140004,Verified,Mar-11,Fully Paid,debt_consolidation,944xx,CA,26.76,0,Nov-87,1,NA,14,0,61783,77.30%,28,43915.15997,35741.39,30000,13915.16,Sep-15,5662.44,NA,Jun-16,0
25583,620936,795815,20000,13125,12710.23524,36 months,6.54,402.51,4 years,MORTGAGE,95000,Source Verified,Dec-10,Fully Paid,small_business,108xx,NY,1.11,0,Sep-95,2,NA,7,0,3640,7.40%,8,14212.30106,13725.27,13125,1087.3,Sep-12,5075.69,NA,Sep-12,0
25584,739599,937191,18825,18825,18775,60 months,13.43,432.49,10+ years,MORTGAGE,40000,Verified,May-11,Charged Off,debt_consolidation,954xx,CA,21.15,0,Jun-88,1,81,15,0,18641,35%,28,17299.6,17253.78,11076.06,6162.16,Sep-14,432.49,NA,Feb-15,1
25585,577504,742628,1200,1200,1200,36 months,7.14,37.13,< 1 year,OWN,32000,Source Verified,Sep-10,Fully Paid,medical,077xx,NJ,12.08,0,Nov-00,1,NA,9,0,3445,8.01%,10,1337.748958,1337.75,1200,137.75,May-14,77.76,NA,Apr-14,0
25586,176062,176043,2800,2800,699.9982904,36 months,12.17,93.23,7 years,MORTGAGE,45000,Not Verified,Dec-07,Charged Off,wedding,146xx,NY,19.19,3,Oct-95,1,8,3,0,88,44%,17,931.5,232.6,678.15,253.35,Oct-08,93.23,NA,Jun-16,1
25587,639387,818570,4750,4750,4750,60 months,9.99,100.91,5 years,MORTGAGE,57000,Source Verified,Jan-11,Fully Paid,debt_consolidation,283xx,NC,10.82,0,Sep-99,2,28,13,0,17040,25.40%,35,5184.767772,5184.77,4750,434.77,Apr-12,2274.44,NA,Mar-16,0
25588,860812,1073626,20000,20000,19900,60 months,15.99,486.26,n/a,OWN,38880,Verified,Aug-11,Fully Paid,debt_consolidation,325xx,FL,19.75,0,Oct-86,1,NA,4,0,26930,60.40%,6,27697.10628,27558.62,20000,7697.11,Nov-14,9732.07,NA,Nov-14,0
25589,563542,725174,5000,5000,4950,60 months,16.45,122.79,4 years,RENT,62000,Verified,Aug-10,Does not meet the credit policy. Status:Fully Paid,home_improvement,075xx,NJ,18.7,0,Apr-06,6,NA,9,0,339,15.40%,13,7367.30921,7293.64,5000,2367.31,Sep-15,127.92,Sep-15,Aug-15,0
25590,1065145,1299228,18000,18000,17975,60 months,15.27,430.78,1 year,MORTGAGE,84000,Verified,Dec-11,Current,credit_card,069xx,CT,11.41,0,Dec-98,3,NA,11,0,22542,83.20%,23,23215.84,23183.75,15501.63,7714.21,Jun-16,430.78,Jul-16,Jun-16,0
25591,387196,419964,7000,7000,6600,36 months,9.63,224.66,3 years,RENT,105000,Verified,Mar-09,Fully Paid,credit_card,222xx,VA,3.19,0,Jun-00,1,NA,4,0,8035,30%,27,7284.274238,6868.05,7000,284.27,Nov-09,938.76,NA,Dec-10,0
25592,788897,992694,2000,2000,2000,36 months,13.99,68.35,9 years,RENT,35000,Not Verified,Jun-11,Fully Paid,other,334xx,FL,13.75,1,Dec-97,2,20,7,0,1159,21.90%,13,2460.402176,2460.4,2000,460.4,Jul-14,74.75,NA,Jun-16,0
25593,524273,678354,6000,6000,5985.3176,60 months,17.56,150.93,2 years,RENT,65000,Not Verified,Jun-10,Fully Paid,other,601xx,IL,8.14,1,Jan-00,1,10,6,0,5254,81.40%,26,8780.659153,8746.82,6000,2780.66,Feb-14,2312.1,NA,Jun-16,0
25594,501726,644989,10400,10400,9400,36 months,7.51,323.54,5 years,MORTGAGE,40800,Not Verified,Apr-10,Fully Paid,other,566xx,MN,11.06,0,Nov-95,1,NA,10,0,9655,16.60%,20,11647.69631,10527.73,10400,1247.7,Apr-13,356.99,NA,Apr-13,0
25595,960175,1180926,5875,5875,5875,36 months,6.62,180.39,10+ years,MORTGAGE,22000,Not Verified,Oct-11,Charged Off,debt_consolidation,287xx,NC,19.42,0,Oct-97,0,NA,7,0,16304,65.50%,22,3871.2,3871.2,2623.97,435.86,Apr-13,180.39,NA,Aug-13,1
25596,592140,760524,3025,3025,3025,36 months,15.95,106.28,2 years,MORTGAGE,27000,Verified,Oct-10,Fully Paid,other,328xx,FL,2,0,Jul-07,0,34,3,0,210,16.20%,3,3556.102229,3556.1,3025,531.1,Feb-12,1967.6,NA,Feb-12,0
25597,723759,918786,21000,21000,20950,60 months,16.77,519.32,5 years,MORTGAGE,78000,Verified,Apr-11,Charged Off,debt_consolidation,925xx,CA,9.85,0,Nov-97,0,NA,14,0,6040,31.10%,15,20186.84,20138.71,10406.94,8288.58,Jun-14,120.7,NA,Sep-14,1
25598,125817,125814,10475,10475,825,36 months,15.33,364.82,< 1 year,RENT,27000,Not Verified,Sep-07,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,075xx,NJ,13.02,0,Aug-04,0,0,9,0,8742,87.40%,13,13007.55461,1024.46,10475,2532.55,Feb-10,2793.68,Mar-10,Feb-10,0
25599,471862,595713,24000,24000,23975,36 months,11.83,795.22,10+ years,OWN,130000,Not Verified,Dec-09,Fully Paid,debt_consolidation,024xx,MA,15.38,0,Dec-77,0,NA,10,0,346,0.70%,16,24236.81,24211.56,24000,236.81,Feb-10,24237.14,NA,Feb-13,0
25600,638244,817582,8400,8400,7875,36 months,6.91,259.03,3 years,MORTGAGE,70000,Source Verified,Jan-11,Fully Paid,debt_consolidation,986xx,WA,16.3,0,Nov-96,2,NA,5,0,14663,69.80%,26,8956.54,8396.81,8400,556.54,Mar-12,4094.79,NA,Apr-16,0
25601,856877,1069282,6000,6000,6000,36 months,7.49,186.61,10+ years,MORTGAGE,45000,Source Verified,Sep-11,Fully Paid,other,990xx,WA,18.77,0,Dec-00,0,NA,6,0,2486,88.80%,13,6717.950108,6717.95,6000,717.95,Sep-14,198.25,NA,Dec-14,0
25602,559407,720116,24000,24000,23379.24832,36 months,15.21,834.44,7 years,MORTGAGE,98000,Verified,Aug-10,Fully Paid,credit_card,606xx,IL,24.36,0,Oct-00,2,NA,15,0,81394,82.60%,25,30040.4722,29237.36,24000,6040.47,Aug-13,917.71,NA,Aug-13,0
25603,622808,798191,20500,20500,20400,60 months,12.61,462.36,3 years,MORTGAGE,52800,Verified,Dec-10,Fully Paid,debt_consolidation,968xx,HI,17.34,0,Sep-96,3,NA,7,0,23497,75.10%,35,26193.11456,26065.34,20500,5693.11,Oct-13,10980.13,NA,Jun-16,0
25604,431164,511621,6600,6600,6575,36 months,12.84,221.88,3 years,RENT,70000,Source Verified,Aug-09,Fully Paid,medical,921xx,CA,5.26,0,Oct-01,0,NA,3,0,993,24.80%,9,7987.906399,7957.65,6600,1387.91,Aug-12,226,NA,May-13,0
25605,709194,901789,7500,7500,7500,36 months,10,242.01,7 years,RENT,45756,Source Verified,Mar-11,Fully Paid,other,989xx,WA,24.84,0,Oct-94,0,NA,7,0,11551,94.70%,19,8706.682031,8706.68,7500,1206.68,Feb-14,738.15,NA,Feb-14,0
25606,511961,661378,13000,13000,12437.45,36 months,14.22,445.7,3 years,RENT,24000,Not Verified,May-10,Does not meet the credit policy. Status:Charged Off,credit_card,326xx,FL,10.7,0,Sep-04,5,NA,8,0,16077,59.10%,11,1880.39,1849.88,882.11,450.04,Aug-10,445.7,Jan-11,Jan-11,1
25607,766765,967790,13250,13250,13250,36 months,16.89,471.68,2 years,OWN,35000,Verified,May-11,Fully Paid,medical,238xx,VA,18.14,0,Feb-99,0,25,8,0,2292,76.40%,25,14422.86778,14422.87,13250,1172.87,Jun-12,251.54,NA,Jun-12,0
25608,789616,993560,6700,6700,6700,36 months,11.49,220.91,10+ years,MORTGAGE,46000,Verified,Jun-11,Fully Paid,debt_consolidation,212xx,MD,6.63,0,Feb-92,0,61,9,0,4769,45.90%,16,7952.648007,7952.65,6700,1252.65,Jul-14,237.61,NA,Jun-16,0
25609,746415,945180,1600,1600,1600,36 months,13.49,54.29,3 years,MORTGAGE,28500,Source Verified,May-11,Charged Off,home_improvement,480xx,MI,14.44,0,Nov-96,1,NA,13,0,4924,74.10%,21,869.59,869.59,587.61,224.04,Aug-12,54.29,NA,Feb-13,1
25610,874557,1089049,11700,11700,10200,60 months,16.77,289.34,10+ years,MORTGAGE,80000,Verified,Sep-11,Fully Paid,medical,021xx,MA,18.95,0,Apr-97,1,NA,10,0,38895,94.90%,22,14383.80534,12539.73,11700,2683.81,May-14,1755.08,NA,May-14,0
25611,421933,496182,5400,5400,5018.77,36 months,13.16,182.36,1 year,RENT,50725,Source Verified,Jul-09,Fully Paid,other,146xx,NY,5.49,1,Jan-04,1,19,5,0,1158,27.60%,5,6495.18076,5978.55,5399.99,1080.19,Oct-11,1943.19,NA,Nov-11,0
25612,841907,1052502,4400,4400,4400,36 months,5.99,133.84,10+ years,MORTGAGE,48000,Source Verified,Aug-11,Fully Paid,medical,923xx,CA,8.43,0,Dec-00,1,NA,6,0,1638,11.60%,10,4814.132436,4814.13,4400,414.13,May-14,533.14,NA,Jun-16,0
25613,795509,1000250,10000,10000,10000,36 months,8.49,315.63,1 year,RENT,25000,Not Verified,Jul-11,Charged Off,small_business,657xx,MO,2.45,0,Nov-06,0,NA,5,0,1719,17%,10,2218.18,2218.18,1743.67,458.76,Feb-12,647.04,NA,Jun-16,1
25614,807551,1014145,3500,3500,3500,36 months,16.49,123.9,5 years,RENT,22292,Source Verified,Jul-11,Fully Paid,debt_consolidation,346xx,FL,4.74,0,Feb-08,0,NA,3,0,1619,73.60%,5,4460.308521,4460.31,3500,960.31,Jul-14,131.31,NA,Jun-16,0
25615,422689,497330,12000,12000,11190.56083,36 months,14.11,410.75,6 years,RENT,62496,Verified,Jul-09,Fully Paid,wedding,940xx,CA,15.55,0,May-03,1,NA,7,0,4450,37.10%,11,14786.82084,13725.91,11999.99,2786.83,Jul-12,436.36,NA,Dec-15,0
25616,605836,777207,4000,4000,3882.778044,36 months,5.79,121.31,9 years,RENT,56000,Verified,Nov-10,Fully Paid,moving,431xx,OH,23.94,0,Feb-02,2,NA,7,0,2889,7.90%,21,4341.282389,4204.88,4000,341.28,Feb-13,1202.61,NA,Feb-13,0
25617,667214,853012,12000,12000,11950,36 months,7.29,372.12,7 years,MORTGAGE,75000,Not Verified,Feb-11,Fully Paid,debt_consolidation,184xx,PA,19.9,0,Aug-98,0,NA,15,0,3815,16.30%,29,13363.16979,13307.49,12000,1363.17,Sep-13,2228,NA,Sep-13,0
25618,695326,886391,15000,15000,14975,60 months,16.02,364.94,5 years,MORTGAGE,45000,Verified,Mar-11,Fully Paid,house,300xx,GA,7.33,0,Apr-03,3,NA,6,0,8646,73.30%,18,21439.18004,21403.45,15000,6439.18,Feb-15,5068.98,NA,Nov-15,0
25619,581435,747339,4500,4500,4475,36 months,14.72,155.38,3 years,MORTGAGE,30000,Not Verified,Sep-10,Fully Paid,credit_card,853xx,AZ,8.56,1,Mar-99,0,15,8,1,4865,76%,14,5594.00844,5562.93,4500,1094.01,Oct-13,165.2,NA,Dec-15,0
25620,536598,693202,25000,16925,16875,60 months,13.98,393.64,5 years,RENT,60000,Source Verified,Jul-10,Charged Off,credit_card,852xx,AZ,13.42,0,Jun-84,2,47,10,0,30535,69.60%,39,18107.44,18054.03,11859.07,6235.9,May-14,393.64,NA,Jun-16,1
25621,615036,788663,6000,6000,5950,36 months,5.79,181.97,3 years,MORTGAGE,40000,Not Verified,Nov-10,Fully Paid,debt_consolidation,721xx,AR,7.89,0,Jan-92,0,NA,7,0,11259,33.30%,29,6550.715213,6496.13,6000,550.72,Dec-13,207.29,NA,Jun-16,0
25622,119071,119068,5000,5000,725,36 months,14.7,172.59,6 years,MORTGAGE,50000,Not Verified,Aug-07,Does not meet the credit policy. Status:Fully Paid,credit_card,681xx,NE,15.14,0,Jul-98,0,0,15,0,36662,82.90%,24,6213.154809,900.91,5000,1213.15,Aug-10,175.53,Sep-10,Aug-10,0
25623,170528,165069,12000,12000,656.69,36 months,10.59,390.54,1 year,MORTGAGE,30000,Not Verified,Dec-07,Fully Paid,debt_consolidation,658xx,MO,19.84,0,Apr-02,1,0,9,0,7336,71.90%,24,14059.38537,760.49,12000,2059.39,Dec-10,393.41,NA,Feb-16,0
25624,429097,508243,4800,4800,4700,36 months,9.32,153.35,1 year,MORTGAGE,79000,Verified,Jul-09,Fully Paid,credit_card,801xx,CO,17.26,0,Jun-95,0,50,17,0,22101,26.80%,31,5131.208448,5024.31,4800,331.21,Jun-10,3757.03,NA,Jun-10,0
25625,740648,938396,7500,7500,7500,36 months,5.99,228.14,5 years,RENT,115000,Source Verified,Apr-11,Fully Paid,debt_consolidation,940xx,CA,11.14,0,Mar-97,0,NA,13,0,0,0%,31,7959.980271,7959.98,7500,459.98,Aug-12,4767.65,NA,Aug-12,0
25626,566382,728566,5500,5500,5500,36 months,10.38,178.46,3 years,RENT,45000,Source Verified,Aug-10,Fully Paid,moving,221xx,VA,5.65,0,Sep-98,0,29,8,0,1391,29%,12,6424.602466,6424.6,5499.99,924.61,Sep-13,184.98,NA,Aug-13,0
25627,603509,774372,15800,15800,14267.68817,60 months,6.91,312.19,1 year,MORTGAGE,49500,Source Verified,Oct-10,Fully Paid,debt_consolidation,296xx,SC,24.7,1,Mar-77,1,3,17,0,18397,22.10%,30,16572.35703,14873,15800,772.36,Aug-11,14075.65,NA,Dec-13,0
25628,1014199,1241557,35000,35000,34773.91718,60 months,15.96,850.39,10+ years,MORTGAGE,102158,Verified,Nov-11,Fully Paid,major_purchase,334xx,FL,14.61,0,Aug-67,1,26,24,0,93973,35.20%,55,46149.37853,45831.04,35000,11149.38,Apr-14,22370.64,NA,Apr-14,0
25629,798426,1003548,5000,5000,5000,36 months,13.99,170.87,10+ years,RENT,38000,Not Verified,Jun-11,Fully Paid,moving,902xx,CA,7.77,0,Jun-95,2,27,3,0,8265,28.50%,11,6152.993967,6152.99,5000,1152.99,Jul-14,179.77,NA,Jul-15,0
25630,522644,676032,3200,3200,3184.702704,60 months,17.19,79.86,4 years,MORTGAGE,30000,Source Verified,May-10,Charged Off,other,906xx,CA,12.16,0,Jan-00,1,NA,4,0,1974,98.70%,19,238.5,203.1,103.06,135.44,Sep-10,79.86,NA,Jun-16,1
25631,362523,371978,6000,6000,1550,36 months,11.78,198.66,4 years,RENT,42000,Verified,Dec-08,Fully Paid,major_purchase,328xx,FL,10.6,0,May-00,1,45,4,0,1878,81.70%,14,6870.918025,1774.99,6000,870.92,Jul-10,3299.61,NA,Feb-15,0
25632,859412,1072101,6900,6900,6900,36 months,9.99,222.62,2 years,MORTGAGE,60000,Not Verified,Aug-11,Fully Paid,major_purchase,337xx,FL,2.04,0,Mar-96,0,NA,4,0,2279,30.40%,8,8013.952288,8013.95,6900,1113.95,Sep-14,244.3,NA,Jun-16,0
25633,445927,544927,2800,2800,2800,36 months,7.4,86.97,8 years,MORTGAGE,49896,Not Verified,Oct-09,Fully Paid,educational,209xx,MD,7.96,0,Jul-70,0,NA,12,0,562,1%,19,3019.808042,3019.81,2800,219.81,Jul-11,157.87,NA,Jul-11,0
25634,434858,519201,17500,17500,16690.15506,36 months,12.87,588.59,1 year,RENT,120000,Verified,Sep-09,Fully Paid,credit_card,891xx,NV,14.98,0,Jan-02,2,NA,8,0,10488,45%,24,20720.18907,19708.2,17500,3220.19,Oct-11,21.68,NA,Jun-16,0
25635,552885,712412,10000,10000,9991.532962,60 months,10.75,216.18,2 years,MORTGAGE,105000,Verified,Jul-10,Fully Paid,home_improvement,212xx,MD,4.05,0,May-90,1,NA,7,0,0,0%,38,12936.69,12922.65,10000,2936.69,Feb-15,1484.5,NA,Mar-16,0
25636,331651,331626,6000,6000,464.8600718,36 months,12.92,201.94,< 1 year,RENT,39000,Not Verified,Apr-08,Does not meet the credit policy. Status:Fully Paid,credit_card,968xx,HI,25.48,0,May-98,0,NA,6,0,13047,43.50%,12,7267.367407,474.21,5999.99,1267.38,Apr-11,402.61,Apr-11,Apr-11,0
25637,364454,375038,9600,9600,8475,36 months,9.07,305.6,10+ years,RENT,51996,Not Verified,Dec-08,Fully Paid,vacation,554xx,MN,3.67,0,Nov-93,1,NA,20,0,1631,1.30%,48,9879.931779,8722.15,9600,279.93,Apr-09,8965.3,NA,Apr-09,0
25638,787410,990945,14000,14000,13950,60 months,17.99,355.44,6 years,RENT,76218,Verified,Jun-11,Fully Paid,credit_card,403xx,KY,21,0,Feb-01,3,NA,15,0,14437,92%,23,17416.9881,17354.78,14000,3416.99,Jan-13,11390.07,NA,Feb-13,0
25639,452900,559433,6400,6400,6400,36 months,11.14,209.95,10+ years,RENT,21120,Not Verified,Oct-09,Fully Paid,debt_consolidation,449xx,OH,20.34,0,Oct-90,1,38,15,0,2639,12.20%,32,7138.680373,7138.68,6400,738.68,Mar-11,1.64,NA,Oct-12,0
25640,750565,949934,15000,15000,14975,36 months,6.99,463.09,< 1 year,RENT,48000,Not Verified,May-11,Fully Paid,debt_consolidation,606xx,IL,3.02,0,Jun-98,2,NA,8,0,11079,13.20%,39,16019.57147,15992.87,15000,1019.57,Jul-12,10007.2,NA,Jul-12,0
25641,686750,876617,3000,3000,3000,60 months,13.06,68.36,5 years,RENT,36000,Not Verified,Mar-11,Fully Paid,car,778xx,TX,11.57,0,Apr-01,1,62,16,0,6058,39.30%,21,3764.372558,3764.37,3000,764.37,Sep-13,1295.23,NA,Sep-13,0
25642,836658,1046726,5575,5575,5300,36 months,9.99,179.87,2 years,OWN,62000,Not Verified,Aug-11,Fully Paid,debt_consolidation,302xx,GA,8.63,0,Apr-99,0,NA,12,1,7734,41.60%,18,5987.99776,5692.63,5575,413,Jun-12,4375.58,NA,Feb-16,0
25643,1011816,1238707,35000,35000,34750,60 months,12.42,786.01,9 years,RENT,80000,Verified,Nov-11,Fully Paid,debt_consolidation,631xx,MO,21,0,Feb-97,0,NA,19,0,19339,22.70%,57,41883.73031,41584.56,35000,6883.73,Sep-13,25383.32,NA,Jun-16,0
25644,444243,541365,10000,10000,9975,36 months,8.94,317.72,4 years,MORTGAGE,75000,Not Verified,Sep-09,Fully Paid,debt_consolidation,181xx,PA,12.64,0,Apr-95,1,NA,10,0,36161,46.40%,45,10287.34779,10261.63,10000,287.35,Feb-10,9337.1,NA,May-16,0
25645,804030,1009855,20000,20000,19974.38453,36 months,7.49,622.04,10+ years,RENT,50000,Not Verified,Jul-11,Fully Paid,major_purchase,601xx,IL,1.32,0,Aug-98,0,NA,4,0,1425,9.30%,14,22144.55499,22116.1,20000,2144.55,Aug-13,7235.83,NA,Apr-16,0
25646,554489,714254,4800,4800,4800,36 months,15.58,167.77,10+ years,MORTGAGE,87000,Not Verified,Jul-10,Fully Paid,renewable_energy,123xx,NY,22.3,0,Oct-98,1,31,25,0,43303,81.20%,38,6039.469937,6039.47,4800,1239.47,Aug-13,173.43,NA,Aug-13,0
25647,807820,1014437,4800,4800,4750,36 months,5.42,144.77,5 years,MORTGAGE,35000,Not Verified,Jul-11,Fully Paid,home_improvement,142xx,NY,15.74,0,Jun-86,0,NA,18,0,9764,20.20%,38,5211.610511,5157.32,4800,411.61,Jul-14,156.51,NA,Feb-15,0
25648,1058477,1290065,7000,7000,7000,36 months,12.69,234.82,5 years,RENT,37500,Source Verified,Dec-11,Fully Paid,debt_consolidation,014xx,MA,21.38,0,Oct-05,1,51,12,0,9539,73.90%,20,7481.833934,7481.83,7000,481.83,Jul-12,6076.4,NA,Jul-12,0
25649,130797,130794,10000,10000,2250,36 months,9.33,319.54,3 years,RENT,63000,Not Verified,Oct-07,Does not meet the credit policy. Status:Fully Paid,credit_card,100xx,NY,0.82,0,Oct-06,2,0,2,0,0,0%,2,11435.28079,2572.94,10000,1435.28,Mar-10,2498.37,Apr-10,Jun-10,0
25650,984640,1207877,16000,16000,16000,60 months,11.71,353.58,5 years,RENT,39000,Source Verified,Oct-11,Fully Paid,debt_consolidation,128xx,NY,23.02,0,Dec-95,0,NA,9,0,12983,52.40%,15,20959.43,20959.43,16000,4959.43,Oct-15,4341.17,NA,Jun-16,0
25651,1024721,1253838,2000,2000,2000,36 months,6.62,61.41,7 years,MORTGAGE,50000,Source Verified,Nov-11,Fully Paid,debt_consolidation,935xx,CA,8.11,0,May-02,0,NA,9,0,5036,14.60%,13,2209.976603,2209.98,2000,209.98,Oct-14,188.96,NA,Jun-16,0
25652,736716,933746,7000,7000,7000,36 months,7.91,219.07,2 years,RENT,97000,Not Verified,Jun-11,Fully Paid,wedding,940xx,CA,10.11,0,Nov-07,0,NA,6,0,2993,22.80%,11,7395.982884,7395.98,7000,395.98,Apr-12,4427.89,NA,May-12,0
25653,489087,623916,12000,12000,10978.47,36 months,10.25,388.62,10+ years,MORTGAGE,105000,Not Verified,Feb-10,Fully Paid,credit_card,902xx,CA,15.92,0,Jan-91,1,NA,15,0,44400,57.70%,29,13922.04177,12596.51,12000,1922.04,Sep-12,2675.29,NA,Sep-12,0
25654,600183,770325,13000,13000,12798.09883,36 months,5.79,394.25,10+ years,MORTGAGE,96996,Verified,Oct-10,Fully Paid,debt_consolidation,720xx,AR,13.49,0,Feb-86,3,NA,18,0,15409,17.60%,36,13910.77828,13694.52,13000,910.78,Jul-12,61.52,NA,Mar-15,0
25655,994355,1218986,30000,30000,30000,60 months,21.28,816.34,6 years,MORTGAGE,1.00E+05,Source Verified,Nov-11,Fully Paid,debt_consolidation,594xx,MT,14.84,0,Jul-95,2,NA,9,0,16566,84.50%,21,48155.6499,48155.65,30000,18155.65,Dec-15,8971.33,NA,Dec-15,0
25656,515861,666788,6000,6000,5975,36 months,7.14,185.65,4 years,MORTGAGE,1.00E+05,Not Verified,May-10,Fully Paid,home_improvement,225xx,VA,4.4,0,Feb-89,0,NA,13,0,15489,14%,30,6683.929932,6656.08,6000,683.93,Jun-13,202.29,NA,May-13,0
25657,720542,915010,1000,1000,1000,36 months,14.91,34.63,n/a,RENT,11808,Not Verified,Apr-11,Fully Paid,debt_consolidation,554xx,MN,18.7,1,Jul-02,0,23,4,0,3547,40.80%,11,1242.308603,1242.31,1000,242.31,Dec-13,173.03,NA,Jan-14,0
25658,585900,752750,7200,7200,7200,36 months,13.61,244.72,2 years,RENT,75000,Source Verified,Sep-10,Fully Paid,debt_consolidation,917xx,CA,7.5,0,May-05,1,NA,15,0,4054,30.10%,22,8810.339413,8810.34,7200,1610.34,Oct-13,286.57,NA,Mar-16,0
